   0.14454E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.15136E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.15849E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.16596E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.17378E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.18197E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.19055E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.19953E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.20893E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.21878E-04  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01  0.10000E+01
   0.22909E-04  0.10000E+01  0.99999E+00  0.10000E+01  0.99999E+00  0.99999E+00
   0.23988E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.25119E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.26303E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.27542E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.28840E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.30200E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.31623E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.33113E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.34674E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.36308E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.38019E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00  0.99999E+00
   0.39811E-04  0.99999E+00  0.99999E+00  0.99999E+00  0.99998E+00  0.99998E+00
   0.41687E-04  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00
   0.43652E-04  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00
   0.45709E-04  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00
   0.47863E-04  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00
   0.50119E-04  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00  0.99998E+00
   0.52481E-04  0.99998E+00  0.99997E+00  0.99998E+00  0.99997E+00  0.99997E+00
   0.54954E-04  0.99997E+00  0.99997E+00  0.99997E+00  0.99997E+00  0.99997E+00
   0.57544E-04  0.99997E+00  0.99997E+00  0.99997E+00  0.99997E+00  0.99997E+00
   0.60256E-04  0.99997E+00  0.99997E+00  0.99997E+00  0.99996E+00  0.99996E+00
   0.63096E-04  0.99996E+00  0.99996E+00  0.99996E+00  0.99996E+00  0.99996E+00
   0.66069E-04  0.99996E+00  0.99996E+00  0.99996E+00  0.99996E+00  0.99996E+00
   0.69183E-04  0.99996E+00  0.99996E+00  0.99996E+00  0.99995E+00  0.99995E+00
   0.72444E-04  0.99995E+00  0.99995E+00  0.99995E+00  0.99995E+00  0.99995E+00
   0.75858E-04  0.99995E+00  0.99995E+00  0.99995E+00  0.99994E+00  0.99994E+00
   0.79433E-04  0.99994E+00  0.99994E+00  0.99994E+00  0.99994E+00  0.99994E+00
   0.83176E-04  0.99994E+00  0.99994E+00  0.99994E+00  0.99993E+00  0.99993E+00
   0.87096E-04  0.99993E+00  0.99993E+00  0.99993E+00  0.99993E+00  0.99993E+00
   0.91201E-04  0.99993E+00  0.99992E+00  0.99993E+00  0.99992E+00  0.99992E+00
   0.95499E-04  0.99992E+00  0.99992E+00  0.99992E+00  0.99991E+00  0.99991E+00
   0.10000E-03  0.99991E+00  0.99991E+00  0.99991E+00  0.99990E+00  0.99990E+00
   0.10471E-03  0.99990E+00  0.99990E+00  0.99990E+00  0.99989E+00  0.99989E+00
   0.10965E-03  0.99989E+00  0.99989E+00  0.99989E+00  0.99988E+00  0.99988E+00
   0.11482E-03  0.99988E+00  0.99988E+00  0.99988E+00  0.99987E+00  0.99987E+00
   0.12023E-03  0.99987E+00  0.99987E+00  0.99987E+00  0.99986E+00  0.99986E+00
   0.12589E-03  0.99986E+00  0.99985E+00  0.99986E+00  0.99985E+00  0.99985E+00
   0.13183E-03  0.99985E+00  0.99984E+00  0.99985E+00  0.99983E+00  0.99983E+00
